QUARTER,PROV,WAGE_BIN,EMPLOYMENT,WAGE_MID
2006Q3,13,20,435,4.875
2006Q3,35,17,4569,4.125
2006Q3,48,28,1370,6.875
2006Q3,11,83,836,20.625
2006Q3,11,149,359,37.125
2006Q3,13,51,5504,12.625
2006Q3,47,132,3252,32.875
2006Q3,10,139,1088,34.625
2006Q3,46,23,511,5.625
2006Q3,12,91,4653,22.625
2006Q3,13,151,1361,37.625
2006Q3,13,114,890,28.375
2006Q3,13,24,1116,5.875
2006Q3,46,157,3406,39.125
2006Q3,46,140,7612,34.875
2006Q3,48,29,4838,7.125
2006Q3,46,145,3290,36.125
2006Q3,59,15,108,3.625
2006Q3,47,16,195,3.875
2006Q3,13,105,1846,26.125
2006Q3,10,115,1193,28.625
2006Q3,13,155,1605,38.625
2006Q3,10,116,1723,28.875
2006Q3,12,62,5900,15.375
2006Q3,46,83,4769,20.625
2006Q3,10,29,719,7.125
2006Q3,11,99,1398,24.625
2006Q3,13,124,3187,30.875
2006Q3,12,134,2833,33.375
2006Q3,46,107,2112,26.625
2006Q3,11,135,811,33.625
2006Q3,12,105,2195,26.125
2006Q3,13,138,1441,34.375
2006Q3,12,26,707,6.375
2006Q3,10,119,328,29.625
2006Q3,13,15,129,3.625
2006Q3,46,134,2098,33.375
2006Q3,12,24,1385,5.875
2006Q3,11,150,345,37.375
2006Q3,11,138,112,34.375
2006Q3,13,146,2881,36.375
2006Q3,47,157,2476,39.125
2006Q3,10,156,679,38.875
2006Q3,11,105,853,26.125
2006Q3,46,15,510,3.625
2006Q3,10,145,379,36.125
2006Q3,12,139,2264,34.625
2006Q3,10,108,6153,26.875
2006Q3,48,143,5249,35.625
2006Q3,10,155,1160,38.625
2006Q3,10,154,1655,38.375
2006Q3,12,58,2840,14.375
2006Q3,46,130,2059,32.375
2006Q3,11,154,123,38.375
2006Q3,10,128,645,31.875
2006Q3,11,114,405,28.375
2006Q3,12,125,1249,31.125
2006Q3,59,69,13648,17.125
2006Q3,10,123,1418,30.625
2006Q3,13,27,358,6.625
2006Q3,12,15,351,3.625
2006Q3,48,160,11145,39.875
2006Q3,48,121,4284,30.125
2006Q3,11,81,737,20.125
2006Q3,47,109,1742,27.125
2006Q3,11,115,315,28.625
2006Q3,47,147,4007,36.625
2006Q3,12,29,950,7.125
2006Q3,48,25,1480,6.125
2006Q3,13,147,1777,36.625
2006Q3,12,132,4117,32.875
2006Q3,59,35,4379,8.625
2006Q3,24,25,1846,6.125
2006Q3,47,24,810,5.875
2006Q3,46,121,1198,30.125
2006Q3,48,26,2795,6.375
2006Q3,24,18,1359,4.375
2006Q3,59,121,9621,30.125
2006Q3,47,104,1774,25.875
2006Q3,12,147,1950,36.625
2006Q3,12,156,2438,38.875
2006Q3,46,32,878,7.875
2006Q3,11,125,320,31.125
2006Q3,11,112,555,27.875
2006Q3,13,16,664,3.875
2006Q3,46,138,1760,34.375
2006Q3,13,91,2648,22.625
2006Q3,10,132,3327,32.875
2006Q3,11,86,567,21.375
2006Q3,48,133,12922,33.125
2006Q3,47,18,799,4.375
2006Q3,10,106,1292,26.375
2006Q3,46,159,604,39.625
2006Q3,46,42,15807,10.375
2006Q3,10,27,535,6.625
2006Q3,12,19,631,4.625
2006Q3,13,28,1066,6.875
2006Q3,10,158,881,39.375
2006Q3,46,116,3104,28.875
2006Q3,35,20,1486,4.875
2006Q3,13,21,633,5.125
2006Q3,59,26,1272,6.375
2006Q3,46,148,1640,36.875
2006Q3,46,31,627,7.625
2006Q3,47,156,751,38.875
2006Q3,10,25,68,6.125
2006Q3,10,26,288,6.375
2006Q3,11,134,197,33.375
2006Q3,59,32,1746,7.875
2006Q3,13,17,140,4.125
2006Q3,13,19,412,4.625
2006Q3,46,19,589,4.625
2006Q3,35,19,4283,4.625
2006Q3,10,143,476,35.625
2006Q3,11,23,109,5.625
2006Q3,11,142,213,35.375
2006Q3,10,112,1381,27.875
2006Q3,11,15,39,3.625
2006Q3,11,159,43,39.625
2006Q3,10,151,224,37.625
2006Q3,46,25,521,6.125
2006Q3,24,15,211,3.625
2006Q3,47,22,1029,5.375
2006Q3,10,121,176,30.125
2006Q3,10,160,384,39.875
2006Q3,24,28,1448,6.875
2006Q3,48,20,1005,4.875
2006Q3,12,114,1093,28.375
2006Q3,12,20,327,4.875
2006Q3,59,30,3834,7.375
2006Q3,13,152,904,37.875
2006Q3,11,146,321,36.375
2006Q3,10,101,2340,25.125
2006Q3,11,29,313,7.125
2006Q3,11,126,289,31.375
2006Q3,46,20,258,4.875
2006Q3,12,116,1845,28.875
2006Q3,10,114,212,28.375
2006Q3,47,23,274,5.625
2006Q3,35,16,1405,3.875
2006Q3,24,23,949,5.625
2006Q3,35,15,416,3.625
2006Q3,47,19,459,4.625
2006Q3,46,22,518,5.375
2006Q3,46,147,3983,36.625
2006Q3,59,16,987,3.875
2006Q3,11,109,137,27.125
2006Q3,11,139,238,34.625
2006Q3,59,21,688,5.125
2006Q3,47,21,327,5.125
2006Q3,12,28,853,6.875
2006Q3,59,20,874,4.875
2006Q3,59,18,1716,4.375
2006Q3,13,153,537,38.125
2006Q3,12,27,459,6.625
2006Q3,10,147,1025,36.625
2006Q3,11,24,141,5.875
2006Q3,11,130,308,32.375
2006Q3,35,14,324,3.375
2006Q3,46,26,204,6.375
2006Q3,11,16,24,3.875
2006Q3,13,14,141,3.375
2006Q3,10,28,577,6.875
2006Q3,48,18,496,4.375
2006Q3,10,148,110,36.875
2006Q3,46,16,270,3.875
2006Q3,11,119,80,29.625
2006Q3,48,19,604,4.625
2006Q3,46,143,1084,35.625
2006Q3,11,157,130,39.125
2006Q3,11,121,46,30.125
2006Q3,12,25,350,6.125
2006Q3,10,152,58,37.875
2006Q3,11,28,52,6.875
2006Q3,46,28,440,6.875
2006Q3,10,22,128,5.375
2006Q3,13,25,263,6.125
2006Q3,12,23,303,5.625
2006Q3,11,133,46,33.125
2006Q3,48,32,298,7.875
2006Q3,11,160,65,39.875
2006Q3,24,19,892,4.625
2006Q3,48,16,383,3.875
2006Q3,11,148,45,36.875
2006Q3,10,19,182,4.625
2006Q3,10,21,118,5.125
2006Q3,59,19,498,4.625
2006Q3,11,31,43,7.625
2006Q3,59,23,164,5.625
2006Q3,11,153,32,38.125
2006Q4,35,50,72207,12.375
2006Q4,47,57,13612,14.125
2006Q4,35,77,117018,19.125
2006Q4,13,32,24501,7.875
2006Q4,35,75,335313,18.625
2006Q4,35,108,220705,26.875
2006Q4,35,38,475403,9.375
2006Q4,35,68,145517,16.875
2006Q4,11,95,551,23.625
2006Q4,10,71,4754,17.625
2006Q4,48,46,5788,11.375
2006Q4,35,120,74211,29.875
2006Q4,24,85,77878,21.125
2006Q4,35,94,307284,23.375
2006Q4,35,58,58065,14.375
2006Q4,35,101,120444,25.125
2006Q4,35,99,118825,24.625
2006Q4,59,94,117555,23.375
2006Q4,47,52,21225,12.875
2006Q4,24,141,57734,35.125
2006Q4,59,75,109387,18.625
2006Q4,24,88,60540,21.875
2006Q4,35,47,681869,11.625
2006Q4,35,37,238255,9.125
2006Q4,48,115,18060,28.625
2006Q4,24,33,24591,8.125
2006Q4,47,99,8172,24.625
2006Q4,24,66,135585,16.375
2006Q4,35,45,150487,11.125
2006Q4,59,141,34339,35.125
2006Q4,10,45,3356,11.125
2006Q4,59,43,62378,10.625
2006Q4,13,150,2663,37.375
2006Q4,48,75,115955,18.625
2006Q4,24,155,23350,38.625
2006Q4,12,81,9808,20.125
2006Q4,48,103,63154,25.625
2006Q4,47,102,5921,25.375
2006Q4,46,66,24756,16.375
2006Q4,46,74,11384,18.375
2006Q4,24,47,367185,11.625
2006Q4,24,75,241932,18.625
2006Q4,12,131,6009,32.625
2006Q4,48,68,38770,16.875
2006Q4,24,90,116438,22.375
2006Q4,46,43,18807,10.625
2006Q4,35,117,307814,29.125
2006Q4,48,61,114255,15.125
2006Q4,47,47,45515,11.625
2006Q4,35,43,150719,10.625
2006Q4,24,37,204227,9.125
2006Q4,35,40,212587,9.875
2006Q4,59,107,30462,26.625
2006Q4,12,83,4465,20.625
2006Q4,47,60,8074,14.875
2006Q4,35,152,39171,37.875
2006Q4,13,33,27406,8.125
2006Q4,24,89,99171,22.125
2006Q4,35,127,54776,31.625
2006Q4,59,155,16772,38.625
2006Q4,59,72,28409,17.875
2006Q4,24,57,100612,14.125
2006Q4,47,45,12317,11.125
2006Q4,24,61,171647,15.125
2006Q4,11,49,2001,12.125
2006Q4,35,46,59514,11.375
2006Q4,24,76,63801,18.875
2006Q4,48,113,27643,28.125
2006Q4,35,106,66596,26.375
2006Q4,13,38,30308,9.375
2006Q4,24,108,120226,26.875
2006Q4,46,141,8045,35.125
2006Q4,48,125,14643,31.125
2006Q4,12,107,5750,26.625
2006Q4,10,94,7241,23.375
2006Q4,12,132,2414,32.875
2006Q4,35,100,68028,24.875
2006Q4,12,38,45056,9.375
2006Q4,35,149,63437,37.125
2006Q4,35,90,204192,22.375
2006Q4,47,36,36528,8.875
2006Q4,46,61,31881,15.125
2006Q4,48,66,83624,16.375
2006Q4,47,87,12044,21.625
2006Q4,46,38,50563,9.375
2006Q4,24,136,34385,33.875
2006Q4,11,113,1264,28.125
2006Q4,35,80,205278,19.875
2006Q4,35,85,148708,21.125
2006Q4,35,129,45616,32.125
2006Q4,12,84,12582,20.875
2006Q4,10,69,1917,17.125
2006Q4,48,51,6855,12.625
2006Q4,35,103,258009,25.625
2006Q4,48,122,31477,30.375
2006Q4,24,99,58177,24.625
2006Q4,13,70,27192,17.375
2006Q4,24,45,113985,11.125
2006Q4,48,71,64719,17.625
2006Q4,12,43,16224,10.625
2006Q4,47,61,16721,15.125
2006Q4,47,59,13765,14.625
2006Q4,10,60,2643,14.875
2006Q4,35,131,89197,32.625
2006Q4,59,106,18226,26.375
2006Q4,59,127,26765,31.625
2006Q4,10,92,1579,22.875
2006Q4,47,38,37582,9.375
2006Q4,10,43,8119,10.625
2006Q4,59,41,36461,10.125
2006Q4,35,36,133723,8.875
2006Q4,47,73,7478,18.125
2006Q4,11,40,2907,9.875
2006Q4,24,38,274070,9.375
2006Q4,24,39,69341,9.625
2006Q4,13,66,17358,16.375
2006Q4,48,91,16236,22.625
2006Q4,35,116,43031,28.875
2006Q4,13,76,2926,18.875
2006Q4,35,110,72490,27.375
2006Q4,13,131,5385,32.625
2006Q4,59,53,13252,13.125
2006Q4,48,102,22467,25.375
2006Q4,35,87,83886,21.625
2006Q4,46,59,23461,14.625
2006Q4,59,47,227709,11.625
2006Q4,24,77,104998,19.125
2006Q4,59,33,8051,8.125
2006Q4,35,59,172943,14.625
2006Q4,59,90,60577,22.375
2006Q4,48,120,13149,29.875
2006Q4,35,70,333799,17.375
2006Q4,13,96,5456,23.875
2006Q4,24,81,49001,20.125
2006Q4,24,103,131150,25.625
2006Q4,10,44,6920,10.875
2006Q4,13,140,7245,34.875
2006Q4,47,95,6072,23.625
2006Q4,46,113,9978,28.125
2006Q4,11,75,3855,18.625
2006Q4,10,98,3344,24.375
2006Q4,12,70,29220,17.375
2006Q4,11,38,5332,9.375
2006Q4,11,57,2745,14.125
2006Q4,24,122,51346,30.375
2006Q4,59,109,10082,27.125
2006Q4,11,80,2503,19.875
2006Q4,35,72,145698,17.875
2006Q4,48,38,64332,9.375
2006Q4,59,54,44271,13.375
2006Q4,35,114,34479,28.375
2006Q4,24,71,157196,17.625
2006Q4,48,65,58823,16.125
2006Q4,35,79,214451,19.625
2006Q4,59,50,22808,12.375
2006Q4,24,50,54822,12.375
2006Q4,59,104,20866,25.875
2006Q4,13,68,11293,16.875
2006Q4,59,126,45807,31.375
2006Q4,13,71,14100,17.625
2006Q4,48,47,161557,11.625
2006Q4,48,136,17423,33.875
2006Q4,48,79,54863,19.625
2006Q4,35,73,76002,18.125
2006Q4,35,86,103177,21.375
2006Q4,12,108,13047,26.875
2006Q4,35,82,119816,20.375
2006Q4,59,120,16209,29.875
2006Q4,48,127,21568,31.625
2006Q4,13,54,12407,13.375
2006Q4,13,94,9439,23.375
2006Q4,35,57,180123,14.125
2006Q4,46,41,10229,10.125
2006Q4,35,71,175813,17.625
2006Q4,35,33,74542,8.125
2006Q4,24,52,164713,12.875
2006Q4,13,136,3369,33.875
2006Q4,47,88,6779,21.875
2006Q4,59,153,7219,38.125
2006Q4,48,80,61775,19.875
2006Q4,48,135,50192,33.625
2006Q4,24,55,31565,13.625
2006Q4,47,106,4581,26.375
2006Q4,35,102,77484,25.375
2006Q4,48,53,14280,13.125
2006Q4,35,66,196276,16.375
2006Q4,35,89,208475,22.125
2006Q4,46,52,35188,12.875
2006Q4,48,50,17047,12.375
2006Q4,46,62,5807,15.375
2006Q4,11,34,7919,8.375
2006Q4,47,103,11946,25.625
2006Q4,47,66,15762,16.375
2006Q4,59,68,39305,16.875
2006Q4,35,76,77234,18.875
2006Q4,10,54,5411,13.375
2006Q4,10,117,11459,29.125
2006Q4,35,150,80608,37.375
2006Q4,35,97,53146,24.125
2006Q4,11,36,2844,8.875
2006Q4,59,122,34377,30.375
2006Q4,11,117,1699,29.125
2006Q4,59,44,22884,10.875
2006Q4,59,40,102987,9.875
2006Q4,24,94,168296,23.375
2006Q4,10,105,696,26.125
2006Q4,48,37,6893,9.125
2006Q4,12,94,18164,23.375
2006Q4,13,117,12968,29.125
2006Q4,46,80,19304,19.875
2006Q4,24,78,70204,19.375
2006Q4,24,59,134935,14.625
2006Q4,47,37,16145,9.125
2006Q4,59,99,50354,24.625
2006Q4,24,51,27938,12.625
2006Q4,46,53,11027,13.125
2006Q4,24,15,221,3.625
2006Q4,35,64,73466,15.875
2006Q4,35,52,275181,12.875
2006Q4,35,107,72703,26.625
2006Q4,47,92,6399,22.875
2006Q4,35,61,317232,15.125
2006Q4,47,131,5532,32.625
2006Q4,12,99,7876,24.625
2006Q4,35,55,44618,13.625
2006Q4,48,58,16701,14.375
2006Q4,12,66,20602,16.375
2006Q4,35,141,82609,35.125
2006Q4,46,94,26981,23.375
2006Q4,47,127,3346,31.625
2006Q4,59,93,63706,23.125
2006Q4,35,115,50241,28.625
2006Q4,48,99,31197,24.625
2006Q4,59,150,25997,37.375
2006Q4,24,73,89560,18.125
2006Q4,48,44,11785,10.875
2006Q4,35,144,65895,35.875
2006Q4,10,64,4443,15.875
2006Q4,48,40,63048,9.875
2006Q4,24,87,51988,21.625
2006Q4,47,63,10703,15.625
2006Q4,35,113,108799,28.125
2006Q4,47,71,17291,17.625
2006Q4,24,120,39806,29.875
2006Q4,12,109,2960,27.125
2006Q4,46,78,9916,19.375
2006Q4,59,113,45318,28.125
2006Q4,24,46,51556,11.375
2006Q4,24,42,137884,10.375
2006Q4,24,36,111318,8.875
2006Q4,35,138,23413,34.375
2006Q4,24,116,41388,28.875
2006Q4,59,129,20396,32.125
2006Q4,35,118,47124,29.375
2006Q4,47,81,10765,20.125
2006Q4,12,93,11301,23.125
2006Q4,24,95,42417,23.625
2006Q4,47,94,15717,23.375
2006Q4,48,52,78064,12.875
2006Q4,35,54,128707,13.375
2006Q4,12,71,14557,17.625
2006Q4,47,43,14686,10.625
2006Q4,24,117,153307,29.125
2006Q4,10,75,7663,18.625
2006Q4,48,156,7821,38.875
2006Q4,13,101,4426,25.125
2006Q4,13,99,4589,24.625
2006Q4,12,36,14604,8.875
2006Q4,59,82,26377,20.375
2006Q4,48,81,47396,20.125
2006Q4,46,68,20057,16.875
2006Q4,13,47,43427,11.625
2006Q4,47,96,4705,23.875
2006Q4,35,95,72726,23.625
2006Q4,11,66,3569,16.375
2006Q4,35,74,63844,18.375
2006Q4,24,65,104512,16.125
2006Q4,48,106,20745,26.375
2006Q4,47,69,5375,17.125
2006Q4,46,127,3711,31.625
2006Q4,35,135,109161,33.625
2006Q4,59,85,55732,21.125
2006Q4,24,80,155878,19.875
2006Q4,35,62,60537,15.375
2006Q4,35,111,47825,27.625
2006Q4,48,43,44868,10.625
2006Q4,47,78,9451,19.375
2006Q4,59,71,59945,17.625
2006Q4,24,135,51612,33.625
2006Q4,59,61,93058,15.125
2006Q4,59,59,46132,14.625
2006Q4,59,101,33590,25.125
2006Q4,48,97,11833,24.125
2006Q4,59,42,100421,10.375
2006Q4,47,75,22980,18.625
2006Q4,46,158,2387,39.375
2006Q4,46,82,10594,20.375
2006Q4,59,145,23161,36.125
2006Q4,47,117,17551,29.125
2006Q4,24,149,26732,37.125
2006Q4,46,71,19673,17.625
2006Q4,10,80,4573,19.875
2006Q4,46,123,3067,30.625
2006Q4,46,149,4746,37.125
2006Q4,47,136,5123,33.875
2006Q4,46,47,57957,11.625
2006Q4,24,43,94978,10.625
2006Q4,13,69,6054,17.125
2006Q4,59,158,20216,39.375
2006Q4,24,100,30123,24.875
2006Q4,12,63,11905,15.625
2006Q4,10,79,6464,19.625
2006Q4,47,64,5902,15.875
2006Q4,24,140,84122,34.875
2006Q4,48,131,27973,32.625
2006Q4,48,141,25317,35.125
2006Q4,24,84,165995,20.875
2006Q4,47,137,2455,34.125
2006Q4,46,81,9640,20.125
2006Q4,48,108,68898,26.875
2006Q4,13,108,7530,26.875
2006Q4,10,38,21126,9.375
2006Q4,46,157,4130,39.125
2006Q4,35,122,85568,30.375
2006Q4,46,156,3943,38.875
2006Q4,59,103,89096,25.625
2006Q4,12,101,7032,25.125
2006Q4,24,121,35373,30.125
2006Q4,59,119,12642,29.625
2006Q4,24,41,71665,10.125
2006Q4,24,150,24139,37.375
2006Q4,48,117,82639,29.125
2006Q4,24,67,72738,16.625
2006Q4,46,30,596,7.375
2006Q4,35,91,73315,22.625
2006Q4,35,81,130430,20.125
2006Q4,59,57,68547,14.125
2006Q4,13,141,5348,35.125
2006Q4,11,44,1616,10.875
2006Q4,48,90,52231,22.375
2006Q4,12,97,2854,24.125
2006Q4,13,138,1307,34.375
2006Q4,12,52,23180,12.875
2006Q4,59,36,6614,8.875
2006Q4,48,101,40662,25.125
2006Q4,46,85,10786,21.125
2006Q4,13,72,9663,17.875
2006Q4,35,65,155632,16.125
2006Q4,35,148,21955,36.875
2006Q4,12,57,13252,14.125
2006Q4,10,147,909,36.625
2006Q4,35,136,47724,33.875
2006Q4,12,40,18514,9.875
2006Q4,48,155,15567,38.625
2006Q4,48,54,45954,13.375
2006Q4,59,83,20104,20.625
2006Q4,59,81,48265,20.125
2006Q4,48,45,45126,11.125
2006Q4,35,155,44859,38.625
2006Q4,10,32,29908,7.875
2006Q4,35,104,45141,25.875
2006Q4,12,80,11542,19.875
2006Q4,47,54,16442,13.375
2006Q4,11,60,764,14.875
2006Q4,10,59,7227,14.625
2006Q4,48,78,27281,19.375
2006Q4,13,149,2089,37.125
2006Q4,46,75,27705,18.625
2006Q4,12,34,48590,8.375
2006Q4,46,146,6241,36.375
2006Q4,24,153,15733,38.125
2006Q4,12,55,2491,13.625
2006Q4,10,68,5040,16.875
2006Q4,59,159,18274,39.625
2006Q4,35,157,71215,39.125
2006Q4,46,90,17634,22.375
2006Q4,35,140,136115,34.875
2006Q4,48,74,27522,18.375
2006Q4,47,148,4416,36.875
2006Q4,11,47,9308,11.625
2006Q4,48,94,104908,23.375
2006Q4,48,36,20085,8.875
2006Q4,48,57,57426,14.125
2006Q4,24,40,124966,9.875
2006Q4,35,78,71810,19.375
2006Q4,46,131,4707,32.625
2006Q4,10,85,3509,21.125
2006Q4,46,64,10451,15.875
2006Q4,59,45,73803,11.125
2006Q4,11,50,1214,12.375
2006Q4,10,82,2931,20.375
2006Q4,10,35,9123,8.625
2006Q4,59,135,51803,33.625
2006Q4,24,104,24231,25.875
2006Q4,35,112,168826,27.875
2006Q4,13,30,3249,7.375
2006Q4,47,126,4886,31.375
2006Q4,24,91,40126,22.625
2006Q4,13,50,11849,12.375
2006Q4,48,148,8953,36.875
2006Q4,24,64,62754,15.875
2006Q4,24,151,13847,37.625
2006Q4,47,85,20622,21.125
2006Q4,13,103,6480,25.625
2006Q4,35,41,82834,10.125
2006Q4,48,95,23926,23.625
2006Q4,10,99,2110,24.625
2006Q4,47,105,4923,26.125
2006Q4,59,80,59240,19.875
2006Q4,35,145,40337,36.125
2006Q4,35,158,55052,39.375
2006Q4,11,100,1012,24.875
2006Q4,35,125,52330,31.125
2006Q4,47,144,6540,35.875
2006Q4,13,31,4798,7.625
2006Q4,13,43,13345,10.625
2006Q4,59,144,22549,35.875
2006Q4,35,49,103331,12.125
2006Q4,46,108,14136,26.875
2006Q4,48,89,72783,22.125
2006Q4,46,67,11535,16.625
2006Q4,48,85,43025,21.125
2006Q4,59,132,9579,32.875
2006Q4,13,125,3362,31.125
2006Q4,24,144,37591,35.875
2006Q4,11,48,1087,11.875
2006Q4,11,41,1338,10.125
2006Q4,48,69,15894,17.125
2006Q4,10,73,4126,18.125
2006Q4,13,52,20657,12.875
2006Q4,24,148,16306,36.875
2006Q4,35,44,52344,10.875
2006Q4,12,72,17336,17.875
2006Q4,10,39,4567,9.625
2006Q4,35,35,147144,8.625
2006Q4,47,51,3647,12.625
2006Q4,46,73,11228,18.125
2006Q4,11,90,1917,22.375
2006Q4,59,64,14677,15.875
2006Q4,24,109,21556,27.125
2006Q4,59,39,40989,9.625
2006Q4,24,74,70978,18.375
2006Q4,35,124,91495,30.875
2006Q4,35,39,119875,9.625
2006Q4,35,84,274158,20.875
2006Q4,35,143,40893,35.625
2006Q4,59,62,17908,15.375
2006Q4,48,88,29291,21.875
2006Q4,59,108,82019,26.875
2006Q4,35,69,48365,17.125
2006Q4,24,60,54149,14.875
2006Q4,35,27,12443,6.625
2006Q4,47,113,7682,28.125
2006Q4,47,80,17217,19.875
2006Q4,12,141,6385,35.125
2006Q4,24,129,39207,32.125
2006Q4,35,83,80180,20.625
2006Q4,24,113,63608,28.125
2006Q4,10,122,4288,30.375
2006Q4,24,110,48053,27.375
2006Q4,12,41,6801,10.125
2006Q4,24,68,111112,16.875
2006Q4,24,126,47792,31.375
2006Q4,46,51,8137,12.625
2006Q4,47,142,3013,35.375
2006Q4,10,108,7687,26.875
2006Q4,24,54,70956,13.375
2006Q4,47,152,2135,37.875
2006Q4,13,75,20033,18.625
2006Q4,12,35,25173,8.625
2006Q4,12,47,46326,11.625
2006Q4,46,79,23739,19.625
2006Q4,47,67,5941,16.625
2006Q4,47,76,6531,18.875
2006Q4,13,85,5798,21.125
2006Q4,59,78,18687,19.375
2006Q4,24,158,16397,39.375
2006Q4,12,75,18995,18.625
2006Q4,12,50,9100,12.375
2006Q4,47,41,11611,10.125
2006Q4,24,44,47778,10.875
2006Q4,24,145,19649,36.125
2006Q4,24,98,89549,24.375
2006Q4,46,88,11797,21.875
2006Q4,46,32,1238,7.875
2006Q4,48,34,7785,8.375
2006Q4,35,119,50776,29.625
2006Q4,46,65,17267,16.125
2006Q4,59,89,57584,22.125
2006Q4,13,45,10121,11.125
2006Q4,11,62,767,15.375
2006Q4,11,55,768,13.625
2006Q4,35,34,87762,8.375
2006Q4,59,112,76756,27.875
2006Q4,11,39,2268,9.625
2006Q4,47,72,8995,17.875
2006Q4,12,45,15445,11.125
2006Q4,10,37,8767,9.125
2006Q4,13,87,6059,21.625
2006Q4,46,89,14811,22.125
2006Q4,59,117,111987,29.125
2006Q4,47,55,4373,13.625
2006Q4,11,68,2152,16.875
2006Q4,59,49,34539,12.125
2006Q4,10,57,4753,14.125
2006Q4,46,138,1789,34.375
2006Q4,12,87,6951,21.625
2006Q4,13,74,7485,18.375
2006Q4,46,103,17725,25.625
2006Q4,47,116,4835,28.875
2006Q4,10,47,17757,11.625
2006Q4,35,48,54203,11.875
2006Q4,48,64,20134,15.875
2006Q4,12,116,2056,28.875
2006Q4,48,49,25649,12.125
2006Q4,12,61,21496,15.125
2006Q4,46,40,21692,9.875
2006Q4,13,36,7557,8.875
2006Q4,12,54,11899,13.375
2006Q4,47,150,6965,37.375
2006Q4,48,152,7931,37.875
2006Q4,10,65,6545,16.125
2006Q4,47,86,13466,21.375
2006Q4,59,38,140269,9.375
2006Q4,48,93,51429,23.125
2006Q4,47,143,2160,35.625
2006Q4,46,136,6727,33.875
2006Q4,48,100,28629,24.875
2006Q4,11,86,591,21.375
2006Q4,24,118,19732,29.375
2006Q4,47,97,5244,24.125
2006Q4,47,108,18643,26.875
2006Q4,10,40,9026,9.875
2006Q4,47,53,6446,13.125
2006Q4,47,141,7762,35.125
2006Q4,11,142,256,35.375
2006Q4,35,132,30591,32.875
2006Q4,10,66,10068,16.375
2006Q4,24,53,36968,13.125
2006Q4,12,56,23192,13.875
2006Q4,35,126,93170,31.375
2006Q4,48,22,646,5.375
2006Q4,11,84,2184,20.875
2006Q4,47,40,20328,9.875
2006Q4,59,46,22855,11.375
2006Q4,11,131,1199,32.625
2006Q4,10,19,199,4.625
2006Q4,35,151,31035,37.625
2006Q4,47,114,1639,28.375
2006Q4,12,144,6867,35.875
2006Q4,13,126,5444,31.375
2006Q4,12,135,4574,33.625
2006Q4,59,52,134735,12.875
2006Q4,59,73,18729,18.125
2006Q4,13,26,212,6.375
2006Q4,46,110,7398,27.375
2006Q4,13,147,1750,36.625
2006Q4,11,137,407,34.125
2006Q4,24,82,74850,20.375
2006Q4,59,70,121854,17.375
2006Q4,24,86,45294,21.375
2006Q4,35,88,118566,21.875
2006Q4,24,58,48111,14.375
2006Q4,35,53,59561,13.125
2006Q4,13,84,9860,20.875
2006Q4,47,104,2388,25.875
2006Q4,59,87,30237,21.625
2006Q4,35,134,75840,33.375
2006Q4,13,80,7228,19.875
2006Q4,35,133,32869,33.125
2006Q4,24,34,15564,8.375
2006Q4,13,120,3847,29.875
2006Q4,13,57,11913,14.125
2006Q4,35,142,25392,35.375
2006Q4,12,37,6024,9.125
2006Q4,35,121,58696,30.125
2006Q4,11,89,1247,22.125
2006Q4,35,147,49485,36.625
2006Q4,46,122,6100,30.375
2006Q4,47,149,5227,37.125
2006Q4,46,45,17977,11.125
2006Q4,10,33,21381,8.125
2006Q4,24,123,30815,30.625
2006Q4,46,125,3644,31.125
2006Q4,24,79,116274,19.625
2006Q4,12,62,5494,15.375
2006Q4,48,151,7835,37.625
2006Q4,13,81,3035,20.125
2006Q4,35,56,298639,13.875
2006Q4,47,119,4233,29.625
2006Q4,59,98,73541,24.375
2006Q4,24,127,23466,31.625
2006Q4,24,131,56399,32.625
2006Q4,13,83,3526,20.625
2006Q4,11,45,1623,11.125
2006Q4,47,50,6489,12.375
2006Q4,48,105,26360,26.125
2006Q4,48,73,23270,18.125
2006Q4,59,133,10030,33.125
2006Q4,24,93,104351,23.125
2006Q4,24,70,268884,17.375
2006Q4,59,136,22010,33.875
2006Q4,46,107,4464,26.625
2006Q4,11,78,692,19.375
2006Q4,13,39,8729,9.625
2006Q4,35,60,73108,14.875
2006Q4,12,68,19500,16.875
2006Q4,12,48,6207,11.875
2006Q4,24,107,57206,26.625
2006Q4,48,86,36057,21.375
2006Q4,11,76,773,18.875
2006Q4,48,121,25035,30.125
2006Q4,48,114,13612,28.375
2006Q4,13,102,3373,25.375
2006Q4,47,147,6761,36.625
2006Q4,13,64,8361,15.875
2006Q4,24,72,93141,17.875
2006Q4,46,145,4194,36.125
2006Q4,12,95,4432,23.625
2006Q4,35,128,56741,31.875
2006Q4,46,55,6514,13.625
2006Q4,12,158,2549,39.375
2006Q4,47,46,7766,11.375
2006Q4,47,123,3020,30.625
2006Q4,46,95,8148,23.625
2006Q4,24,111,35414,27.625
2006Q4,35,93,187318,23.125
2006Q4,12,78,8183,19.375
2006Q4,12,59,19115,14.625
2006Q4,24,106,43269,26.375
2006Q4,46,34,5552,8.375
2006Q4,13,127,3560,31.625
2006Q4,13,62,4534,15.375
2006Q4,46,54,17648,13.375
2006Q4,46,96,6700,23.875
2006Q4,11,64,796,15.875
2006Q4,47,77,9284,19.125
2006Q4,24,128,49280,31.875
